  -104.5473      -102.9770      -100.4314      -95.42775    
  -103.7495      -102.2443      -99.79331      -94.95922    
  -102.9553      -101.5147      -99.15749      -94.49146    
  -102.1646      -100.7882      -98.52391      -94.02443    
  -101.3775      -100.0647      -97.89254      -93.55812    
  -100.5938      -99.34415      -97.26332      -93.09249    
  -99.81374      -98.62662      -96.63619      -92.62753    
  -99.03716      -97.91200      -96.01112      -92.16319    
  -98.26406      -97.20029      -95.38802      -91.69945    
  -97.49444      -96.49142      -94.76687      -91.23629    
  -96.72826      -95.78537      -94.14761      -90.77369    
  -95.96552      -95.08208      -93.53016      -90.31160    
  -95.20617      -94.38150      -92.91449      -89.85001    
  -94.45017      -93.68359      -92.30054      -89.38889    
  -93.69750      -92.98830      -91.68823      -88.92821    
  -92.94811      -92.29558      -91.07753      -88.46794    
  -92.20195      -91.60535      -90.46837      -88.00805    
  -91.45896      -90.91757      -89.86068      -87.54852    
  -90.71910      -90.23218      -89.25440      -87.08930    
  -89.98230      -89.54909      -88.64948      -86.63039    
  -89.24849      -88.86824      -88.04582      -86.17174    
  -88.51760      -88.18956      -87.44339      -85.71332    
  -87.78956      -87.51297      -86.84211      -85.25510    
  -87.06429      -86.83839      -86.24190      -84.79707    
  -86.34170      -86.16574      -85.64269      -84.33916    
  -85.62170      -85.49492      -85.04441      -83.88138    
  -84.90420      -84.82585      -84.44699      -83.42366    
  -84.18909      -84.15843      -83.85034      -82.96599    
  -83.47628      -83.49257      -83.25439      -82.50833    
  -82.76565      -82.82815      -82.65906      -82.05065    
  -82.05708      -82.16507      -82.06425      -81.59291    
  -81.35045      -81.50322      -81.46989      -81.13508    
  -80.64565      -80.84248      -80.87589      -80.67712    
  -79.94253      -80.18275      -80.28216      -80.21900    
  -79.24096      -79.52388      -79.68861      -79.76068    
  -78.54080      -78.86576      -79.09513      -79.30212    
  -77.84190      -78.20826      -78.50165      -78.84330    
  -77.14412      -77.55123      -77.90805      -78.38416    
  -76.44729      -76.89455      -77.31425      -77.92467    
  -75.75124      -76.23806      -76.72012      -77.46480    
  -75.05582      -75.58162      -76.12559      -77.00449    
  -74.36084      -74.92507      -75.53052      -76.54373    
   37.35835       47.81794       58.51621       69.46332    
   37.40643       47.86348       58.55560       69.48940    
   37.46278       47.91490       58.59888       69.51767    
   37.52748       47.97221       58.64607       69.54814    
   37.60057       48.03543       58.69717       69.58080    
   37.68210       48.10459       58.75215       69.61563    
   37.77210       48.17967       58.81103       69.65264    
   37.87057       48.26068       58.87378       69.69181    
   37.97752       48.34762       58.94040       69.73314    
   38.09293       48.44046       59.01086       69.77662    
   38.21676       48.53918       59.08514       69.82223    
   38.34899       48.64375       59.16324       69.86996    
   38.48954       48.75413       59.24511       69.91980    
   38.63834       48.87028       59.33073       69.97174    
   38.79531       48.99213       59.42007       70.02577    
   38.96034       49.11963       59.51309       70.08187    
   39.13331       49.25271       59.60975       70.14002    
   39.31409       49.39128       59.71001       70.20022    
   39.50254       49.53528       59.81384       70.26243    
   39.69848       49.68459       59.92117       70.32665    
   39.90175       49.83912       60.03196       70.39286    
   40.11216       49.99876       60.14615       70.46104    
   40.32950       50.16340       60.26369       70.53117    
   40.55355       50.33291       60.38451       70.60323    
   40.78409       50.50715       60.50856       70.67719    
   41.02087       50.68600       60.63577       70.75304    
   41.26364       50.86930       60.76606       70.83076    
   41.51212       51.05690       60.89936       70.91032    
   41.76604       51.24865       61.03560       70.99170    
   42.02512       51.44437       61.17471       71.07487    
   42.28904       51.64390       61.31659       71.15981    
   42.55749       51.84705       61.46117       71.24650    
   42.83015       52.05363       61.60836       71.33490    
   43.10670       52.26347       61.75806       71.42500    
   43.38678       52.47635       61.91021       71.51676    
   43.67006       52.69209       62.06469       71.61016    
   43.95617       52.91046       62.22141       71.70517    
   44.24475       53.13126       62.38027       71.80177    
   44.53543       53.35428       62.54118       71.89991    
   44.82785       53.57929       62.70403       71.99958    
   45.12160       53.80607       62.86872       72.10074    
   45.41631       54.03439       63.03514       72.20336    
   45.71160       54.26402       63.20319       72.30743    
   46.00706       54.49472       63.37276       72.41289    
   46.30231       54.72627       63.54374       72.51971    
   46.59694       54.95842       63.71602       72.62789    
   46.89057       55.19094       63.88949       72.73737    
   47.18279       55.42358       64.06404       72.84813    
   47.47321       55.65611       64.23955       72.96014    
   47.76145       55.88828       64.41590       73.07335    
   48.04710       56.11985       64.59299       73.18774    
   48.32979       56.35060       64.77071       73.30329    
   48.60914       56.58027       64.94894       73.41995    
   48.88477       56.80864       65.12756       73.53770    
   49.15633       57.03547       65.30647       73.65649    
   49.42344       57.26054       65.48553       73.77630    
   49.68577       57.48362       65.66466       73.89709    
   49.94298       57.70449       65.84373       74.01884    
   50.19474       57.92293       66.02264       74.14151    
   50.44076       58.13874       66.20127       74.26507    
   50.68072       58.35172       66.37952       74.38948    
   50.91435       58.56165       66.55729       74.51472    
   51.14139       58.76837       66.73447       74.64075    
   51.36159       58.97169       66.91095       74.76753    
   51.57473       59.17143       67.08663       74.89505    
   51.78059       59.36744       67.26143       75.02327    
   51.97900       59.55955       67.43524       75.15215    
   52.16979       59.74764       67.60798       75.28167    
   52.35283       59.93156       67.77954       75.41180    
   52.52798       60.11119       67.94985       75.54250    
   52.69516       60.28643       68.11882       75.67375    
   52.85431       60.45718       68.28638       75.80552    
   53.00538       60.62336       68.45243       75.93777    
   53.14835       60.78489       68.61692       76.07050    
   53.28322       60.94170       68.77977       76.20365    
   53.41003       61.09376       68.94092       76.33721    
   53.52884       61.24103       69.10030       76.47115    
   53.63972       61.38348       69.25786       76.60545    
   53.74277       61.52112       69.41354       76.74007    
   53.83815       61.65393       69.56729       76.87500    
   53.92597       61.78195       69.71906       77.01020    
   54.00642       61.90520       69.86883       77.14566    
   54.07970       62.02371       70.01653       77.28136    
   54.14601       62.13755       70.16216       77.41726    
   54.20558       62.24678       70.30566       77.55334    
   54.25866       62.35146       70.44704       77.68960    
   54.30550       62.45169       70.58624       77.82600    
   54.34639       62.54757       70.72327       77.96252    
   54.38159       62.63918       70.85811       78.09914    
   54.41142       62.72665       70.99075       78.23586    
   54.43616       62.81010       71.12119       78.37263    
   54.45615       62.88965       71.24941       78.50945    
   54.47167       62.96543       71.37544       78.64631    
   54.48306       63.03758       71.49928       78.78317    
   54.49063       63.10625       71.62092       78.92004    
